week_start,week,pl,route_day,visit_kind,stop,account,role,band,tier,wave,spine_2026,total_b2b,practice_type,city,days_since_visit_jul16,is_first_visit,cycle
2026-09-21,W8,Jasmine,J-R01,Cadence revisit,1,BN Nandish MD,Ortho cross-sell,Ortho Referrer,Tier 2,Wave 2,0,2,PCP,Livonia,7.0,False,"C2 (validated universe, routes v2)"
2026-09-21,W8,Jasmine,J-R04,Cadence revisit,1,OAK STREET HEALTH CHERRY HILL,Protect,Repeat Spine Referrer,Tier 1,Wave 1,3,21,PCP,INKSTER,85.0,False,"C2 (validated universe, routes v2)"
2026-09-21,W8,Jasmine,J-R04,Cadence revisit,2,"APOLLO HEALTH SERVICES, PC",Convert to repeat,One Spine Patient,Tier 1,Wave 1,1,1,PCP,GARDEN CITY,84.0,False,"C2 (validated universe, routes v2)"
2026-09-21,W8,Jasmine,J-R04,Cadence revisit,3,Plymouth physical therapy services,Convert to repeat,One Spine Patient,Tier 1,Wave 1,1,1,PT,Garden City,84.0,False,"C2 (validated universe, routes v2)"
2026-09-21,W8,Jasmine,J-R05,Cadence revisit,1,Eastpointe Family Physicians,Convert to repeat,One Spine Patient,Tier 1,Wave 1,1,4,PCP,Eastpointe,65.0,False,"C2 (validated universe, routes v2)"
2026-09-21,W8,Jasmine,J-R05,Cadence revisit,2,QuickDoc Urgent Care,Protect,Repeat Spine Referrer,Tier 1,Wave 1,4,4,Urgent Care,Eastpointe,65.0,False,"C2 (validated universe, routes v2)"
2026-09-21,W8,Jasmine,J-R07,Cadence revisit,1,NORLIVO INTERNAL MEDICINE,Protect,Repeat Spine Referrer,Tier 1,Wave 1,3,10,Orthopedic,Livonia,37.0,False,"C2 (validated universe, routes v2)"
2026-09-21,W8,Jasmine,J-R10,Cadence revisit,1,Dedicated senior Medical Center Detroit North,Ortho cross-sell,Ortho Referrer,Tier 2,Wave 2,0,4,PCP,Detroit,8.0,False,"C2 (validated universe, routes v2)"
2026-09-21,W8,Jasmine,J-R10,Cadence revisit,2,The family Doc,Ortho cross-sell,Ortho Referrer,Tier 2,Wave 2,0,1,PCP,Dearborn Heights,140.0,False,"C2 (validated universe, routes v2)"
2026-09-21,W8,Jasmine,J-R11,Cadence revisit,1,Premier Medicine Medical Center - Livonia,Protect,Repeat Spine Referrer,Tier 1,Wave 1,2,7,Urgent Care,Livonia,20.0,False,"C2 (validated universe, routes v2)"
2026-09-21,W8,Jasmine,J-R13,Cadence revisit,1,A1 Family Medicine,Convert to repeat,One Spine Patient,Tier 1,Wave 1,1,3,PCP,Canton,14.0,False,"C2 (validated universe, routes v2)"
2026-09-21,W8,Jasmine,J-R14,Cadence revisit,1,Karma Internists,Convert to repeat,One Spine Patient,Tier 1,Wave 1,1,1,PCP,NOVI,42.0,False,"C2 (validated universe, routes v2)"
2026-09-21,W8,Jasmine,J-R14,Cadence revisit,1,Park Family Practice - Novi,Cross-sell (other service),Other Patient Referrer,Tier 3,Wave 2,0,1,PCP,NOVI,23.0,False,"C2 (validated universe, routes v2)"
2026-09-21,W8,Jasmine,J-R14,Cadence revisit,2,Corewell Urgent Care - Novi,Cross-sell (other service),Other Patient Referrer,Tier 3,Wave 2,0,1,Urgent Care,Novi,23.0,False,"C2 (validated universe, routes v2)"
2026-09-21,W8,Jasmine,J-R17,Cadence revisit,1,"IHA, Primary Care - Cherry Hill Village",Ortho cross-sell,Ortho Referrer,Tier 2,Wave 2,0,2,PCP,Canton,44.0,False,"C2 (validated universe, routes v2)"
2026-09-21,W8,Jasmine,J-R18,Cadence revisit,1,CENTER FOR INTERNAL MEDICINE CONTINUITY CLINIC,Ortho cross-sell,Ortho Referrer,Tier 2,Wave 2,0,1,PCP,LIVONIA,34.0,False,"C2 (validated universe, routes v2)"
2026-09-21,W8,Jasmine,J-R19,Cadence revisit,1,BEAUMONT FAMILY MEDICINE BELLEVILLE,Convert to repeat,One Spine Patient,Tier 1,Wave 1,1,5,PCP,BELLEVILLE,48.0,False,"C2 (validated universe, routes v2)"
2026-09-21,W8,Jasmine,J-R21,Producer sweep,1,COREWELL HEALTH  INTERNAL MEDICINE DEARBORN,Convert to repeat,One Spine Patient,Tier 1,Wave 1,1,1,PCP,Dearborn,2.0,True,"C2 (validated universe, routes v2)"
2026-09-21,W8,Kristen,K-R01,Cadence revisit,1,Corewell Health Farmington Hills Hospital Family Medicine,Ortho cross-sell,Ortho Referrer,Tier 2,Wave 2,0,4,PCP,FARMINGTON HILLS,64.0,False,"C2 (validated universe, routes v2)"
2026-09-21,W8,Kristen,K-R01,Cadence revisit,2,Henry Ford Health - Family Medicine 8 Mile Livonia,Ortho cross-sell,Ortho Referrer,Tier 2,Wave 2,0,5,PCP,Livonia,17.0,False,"C2 (validated universe, routes v2)"
2026-09-21,W8,Kristen,K-R02,Cadence revisit,1,Hesselberg Chiropractic,Protect,Repeat Spine Referrer,Tier 1,Wave 1,23,23,Chiropractor,Ypsilanti,80.0,False,"C2 (validated universe, routes v2)"
2026-09-21,W8,Kristen,K-R02,Cadence revisit,2,Park Medical Centers,Protect,Repeat Spine Referrer,Tier 1,Wave 1,5,12,PCP,Livonia,16.0,False,"C2 (validated universe, routes v2)"
2026-09-21,W8,Kristen,K-R03,Cadence revisit,1,Corewell Internal Medicine Southfield,Convert to repeat,One Spine Patient,Tier 1,Wave 2,1,1,PCP,Southfield,50.0,False,"C2 (validated universe, routes v2)"
2026-09-21,W8,Kristen,K-R03,Cadence revisit,2,Safir Law,Protect,Repeat Spine Referrer,Tier 1,Wave 2,2,2,Attorney / Legal,Southfield,139.0,False,"C2 (validated universe, routes v2)"
2026-09-21,W8,Kristen,K-R03,Cadence revisit,3,Henry Ford Primary Care Center - 160,Protect,Repeat Spine Referrer,Tier 1,Wave 1,5,6,PCP,Farmington Hills,69.0,False,"C2 (validated universe, routes v2)"
2026-09-21,W8,Kristen,K-R03,Cadence revisit,4,Michigan Auto Law,Protect,Repeat Spine Referrer,Tier 1,Wave 1,10,15,Attorney / Legal,Farmington Hills,78.0,False,"C2 (validated universe, routes v2)"
2026-09-21,W8,Kristen,K-R03,Cadence revisit,5,"FARMINGTON HILLS  FAMILY PHYSICIANS, PLLC",Protect,Repeat Spine Referrer,Tier 1,Wave 1,2,2,PCP,FARMINGTON HILLS,66.0,False,"C2 (validated universe, routes v2)"
2026-09-21,W8,Kristen,K-R03,Cadence revisit,6,ORCHARD PRIMARY CARE,Convert to repeat,One Spine Patient,Tier 1,Wave 2,1,1,PCP,FARMINGTON HILLS,64.0,False,"C2 (validated universe, routes v2)"
2026-09-21,W8,Kristen,K-R03,Cadence revisit,7,Ivy Rehab - Farmington,Protect,Repeat Spine Referrer,Tier 1,Wave 1,2,3,PT,Farmington,38.0,False,"C2 (validated universe, routes v2)"
2026-09-21,W8,Kristen,K-R04,Cadence revisit,1,IPHCA,Ortho cross-sell,Ortho Referrer,Tier 2,Wave 2,0,1,PCP,Commerce Township,51.0,False,"C2 (validated universe, routes v2)"
2026-09-21,W8,Kristen,K-R04,Cadence revisit,2,Internal Medicine & Primary Care Specialists- 1010,Ortho cross-sell,Ortho Referrer,Tier 2,Wave 2,0,4,PCP,West Bloomfield,70.0,False,"C2 (validated universe, routes v2)"
2026-09-21,W8,Kristen,K-R06,Cadence revisit,1,Levine Clinic of Chiropractic,Protect,Repeat Spine Referrer,Tier 1,Wave 1,3,5,Chiropractor,Farmington Hills,69.0,False,"C2 (validated universe, routes v2)"
2026-09-21,W8,Kristen,K-R06,Cadence revisit,2,Jian Zu MD,Convert to repeat,One Spine Patient,Tier 1,Wave 2,1,1,PCP,Southfield,50.0,False,"C2 (validated universe, routes v2)"
2026-09-21,W8,Kristen,K-R06,Cadence revisit,3,Carson Center Specialty,Protect,Repeat Spine Referrer,Tier 1,Wave 1,2,3,PCP,SOUTHFIELD,50.0,False,"C2 (validated universe, routes v2)"
2026-09-21,W8,Kristen,K-R06,Cadence revisit,4,Ross Law,Protect,Repeat Spine Referrer,Tier 1,Wave 1,5,7,Attorney / Legal,Southfield,48.0,False,"C2 (validated universe, routes v2)"
2026-09-21,W8,Kristen,K-R07,Cadence revisit,1,"CHARLES G GODOSHIAN, MD, PC",Ortho cross-sell,Ortho Referrer,Tier 2,Wave 2,0,1,PCP,SOUTHFIELD,49.0,False,"C2 (validated universe, routes v2)"
2026-09-21,W8,Kristen,K-R07,Cadence revisit,2,Legend Health - Now One Health,Ortho cross-sell,Ortho Referrer,Tier 2,Wave 2,0,3,PCP,Southfield,50.0,False,"C2 (validated universe, routes v2)"
2026-09-21,W8,Kristen,K-R07,Cadence revisit,3,Mark Sisson Law,Ortho cross-sell,Ortho Referrer,Tier 2,Wave 2,0,1,Attorney / Legal,Bingham Farms,8.0,False,"C2 (validated universe, routes v2)"
2026-09-21,W8,Kristen,K-R10,Cadence revisit,1,Beverly Hills Internal Medicine,Ortho cross-sell,Ortho Referrer,Tier 2,Wave 2,0,1,PCP,Beverly Hills,8.0,False,"C2 (validated universe, routes v2)"
2026-09-21,W8,Kristen,K-R10,Cadence revisit,2,MICHIGAN PREMIER INTERNISTS,Ortho cross-sell,Ortho Referrer,Tier 2,Wave 2,0,2,PCP,ROYAL OAK,56.0,False,"C2 (validated universe, routes v2)"
2026-09-21,W8,Kristen,K-R10,Cadence revisit,3,Team Rehab - SMA Bloomfield Hills,Ortho cross-sell,Ortho Referrer,Tier 2,Wave 2,0,1,PT,,71.0,False,"C2 (validated universe, routes v2)"
2026-09-21,W8,Kristen,K-R10,Cadence revisit,4,Oakland Integrated Healthcare Network,Ortho cross-sell,Ortho Referrer,Tier 2,Wave 2,0,1,PCP,Pontiac,65.0,False,"C2 (validated universe, routes v2)"
2026-09-21,W8,Kristen,K-R10,Cadence revisit,5,Limitless Physical Therapy and Performance,Ortho cross-sell,Ortho Referrer,Tier 2,Wave 2,0,1,PT,Rochester,36.0,False,"C2 (validated universe, routes v2)"
2026-09-21,W8,Kristen,K-R11,Cadence revisit,1,Lupo Chiropractic Center,Convert to repeat,One Spine Patient,Tier 1,Wave 2,1,1,Chiropractor,Roseville,73.0,False,"C2 (validated universe, routes v2)"
2026-09-21,W8,Kristen,K-R11,Cadence revisit,2,Henry Ford Warren Family Physicians,Convert to repeat,One Spine Patient,Tier 1,Wave 2,1,4,PCP,Warren,1.0,False,"C2 (validated universe, routes v2)"
2026-09-21,W8,Kristen,K-R11,Cadence revisit,3,Northpointe Pediatrics,Convert to repeat,One Spine Patient,Tier 1,Wave 2,1,4,Pediatrics,Warren,1.0,False,"C2 (validated universe, routes v2)"
2026-09-21,W8,Kristen,K-R11,Cadence revisit,4,Pulmonary & Medical Associates,Protect,Repeat Spine Referrer,Tier 1,Wave 1,2,8,PCP,Warren,3.0,False,"C2 (validated universe, routes v2)"
2026-09-21,W8,Kristen,K-R11,Cadence revisit,5,"FERRIS, MARY C, MEDICAL GROUP",Convert to repeat,One Spine Patient,Tier 1,Wave 2,1,7,PCP,WARREN,3.0,False,"C2 (validated universe, routes v2)"
2026-09-21,W8,Kristen,K-R11,Cadence revisit,6,Corewell Health-East,Convert to repeat,One Spine Patient,Tier 1,Wave 2,1,1,PCP,Warren,3.0,False,"C2 (validated universe, routes v2)"
2026-09-21,W8,Kristen,K-R12,Cadence revisit,1,MedPro Primary Care,Protect,Repeat Spine Referrer,Tier 1,Wave 1,2,4,Urgent Care,Madison Heights,31.0,False,"C2 (validated universe, routes v2)"
2026-09-21,W8,Kristen,K-R12,Cadence revisit,2,Oakland Family Practice,Protect,Repeat Spine Referrer,Tier 1,Wave 1,2,17,PCP,Warren,31.0,False,"C2 (validated universe, routes v2)"
2026-09-21,W8,Kristen,K-R12,Cadence revisit,3,Metro Medical Practice,Protect,Repeat Spine Referrer,Tier 1,Wave 1,2,3,PCP,Troy,59.0,False,"C2 (validated universe, routes v2)"
2026-09-21,W8,Sean,S-R01,Cadence revisit,1,Ryan Medical Associates,Protect,Repeat Spine Referrer,Tier 1,Core Sterling / Macomb Lane,2,3,PCP,Warren,87.0,False,"C2 (validated universe, routes v2)"
2026-09-21,W8,Sean,S-R01,Cadence revisit,2,Michigan Compassionate Care,Protect,Repeat Spine Referrer,Tier 1,Named Sean Priority,2,9,PCP,Warren,127.0,False,"C2 (validated universe, routes v2)"
2026-09-21,W8,Sean,S-R01,Cadence revisit,3,"DIAB AND KINNER INTERNAL MEDICINE, PC- use",Convert to repeat,One Spine Patient,Tier 1,Core Sterling / Macomb Lane,1,1,PCP,WARREN,114.0,False,"C2 (validated universe, routes v2)"
2026-09-21,W8,Sean,S-R01,Cadence revisit,4,MI Family Practice,Protect,Repeat Spine Referrer,Tier 1,Named Sean Priority,3,8,PCP,Warren,7.0,False,"C2 (validated universe, routes v2)"
2026-09-21,W8,Sean,S-R01,Cadence revisit,5,Get Well Urgent Care - Sterling Heights,Convert to repeat,One Spine Patient,Tier 1,Core Sterling / Macomb Lane,1,2,Urgent Care,Sterling Heights,42.0,False,"C2 (validated universe, routes v2)"
2026-09-28,W9,Coty,C-R02,Cadence revisit,1,Lakeview Medical Center,Protect,Repeat Spine Referrer,Tier 1,Wave 1,7,13,PCP,St. Clair Shores,7.0,False,"C2 (validated universe, routes v2)"
2026-09-28,W9,Coty,C-R02,Cadence revisit,2,Gratiot Family Medicine,Convert to repeat,One Spine Patient,Tier 1,Wave 2,1,1,PCP,Harper Woods,119.0,False,"C2 (validated universe, routes v2)"
2026-09-28,W9,Coty,C-R04,Cadence revisit,1,Vital Medicine,Ortho cross-sell,Ortho Referrer,Tier 2,Wave 2,0,1,PCP,LIVONIA,27.0,False,"C2 (validated universe, routes v2)"
2026-09-28,W9,Coty,C-R04,Cadence revisit,2,"GREAT LAKE PHYSICIANS, PC",Ortho cross-sell,Ortho Referrer,Tier 2,Wave 2,0,1,Orthopedic,LIVONIA,27.0,False,"C2 (validated universe, routes v2)"
2026-09-28,W9,Coty,C-R06,Cadence revisit,1,Cornerstone Garfield Family Practice - Ascension,Ortho cross-sell,Ortho Referrer,Tier 2,Wave 2,0,3,PCP,Clinton Township,30.0,False,"C2 (validated universe, routes v2)"
2026-09-28,W9,Coty,C-R08,Cadence revisit,1,Bay Area Family Physicians,Convert to repeat,One Spine Patient,Tier 1,Wave 1,1,1,PCP,New Baltimore,58.0,False,"C2 (validated universe, routes v2)"
2026-09-28,W9,Coty,C-R08,Cadence revisit,2,Community First Health Centers - New Haven,Convert to repeat,One Spine Patient,Tier 1,Wave 1,1,1,PCP,New Haven,16.0,False,"C2 (validated universe, routes v2)"
2026-09-28,W9,Coty,C-R08,Cadence revisit,3,North Macomb Medical Associates,Convert to repeat,One Spine Patient,Tier 1,Wave 1,1,1,PCP,Richmond,16.0,False,"C2 (validated universe, routes v2)"
2026-09-28,W9,Coty,C-R09,Cadence revisit,1,Lakeside Internal Medicine,Ortho cross-sell,Ortho Referrer,Tier 2,Wave 2,0,3,PCP,St Clair Shores,7.0,False,"C2 (validated universe, routes v2)"
2026-09-28,W9,Coty,C-R09,Cadence revisit,2,Henry Ford Macomb Health Center - Fraser,Ortho cross-sell,Ortho Referrer,Tier 2,Wave 2,0,1,PCP,Clinton Township,112.0,False,"C2 (validated universe, routes v2)"
2026-09-28,W9,Coty,C-R13,Cadence revisit,1,Office of Josephine A. Iskander MD,Convert to repeat,One Spine Patient,Tier 1,Wave 1,1,1,PCP,Sterling Heights,3.0,False,"C2 (validated universe, routes v2)"
2026-09-28,W9,Coty,C-R14,Cadence revisit,1,Macomb Medical Clinic,Convert to repeat,One Spine Patient,Tier 1,Wave 1,1,12,PCP,Sterling Heights,14.0,False,"C2 (validated universe, routes v2)"
2026-09-28,W9,Coty,C-R19,Cadence revisit,1,Brighton Internal Medicine,Convert to repeat,One Spine Patient,Tier 1,Wave 1,1,1,PCP,Howell,0.0,False,"C2 (validated universe, routes v2)"
2026-09-28,W9,Coty,C-R20,First pass,1,Amro Shata MD,Prospect first-touch,Visit / Prospect,Prospect,Wave 2,0,0,PCP,Troy,42.0,True,"C2 (validated universe, routes v2)"
2026-09-28,W9,Coty,C-R20,First pass,2,Troy Medical,Prospect first-touch,Visit / Prospect,Prospect,Wave 2,0,0,Urgent Care,Troy,15.0,True,"C2 (validated universe, routes v2)"
2026-09-28,W9,Coty,C-R20,First pass,3,Somerset Family Medicine - Troy,Prospect first-touch,Visit / Prospect,Prospect,Wave 2,0,0,PCP,Troy,15.0,True,"C2 (validated universe, routes v2)"
2026-09-28,W9,Coty,C-R20,First pass,4,Family Medicine & Wellness,Prospect first-touch,Visit / Prospect,Prospect,Wave 2,0,0,PCP,Troy,43.0,True,"C2 (validated universe, routes v2)"
2026-09-28,W9,Coty,C-R20,First pass,5,Premier Private Physicians,Convert to repeat,One Spine Patient,Tier 1,Wave 1,1,1,PCP,Troy,3.0,True,"C2 (validated universe, routes v2)"
2026-09-28,W9,Coty,C-R20,First pass,6,Salta Direct Primary Care - Troy,Prospect first-touch,Visit / Prospect,Prospect,Wave 2,0,0,PCP,Troy,15.0,True,"C2 (validated universe, routes v2)"
2026-09-28,W9,Coty,C-R20,First pass,7,Somerset Pain Clinic,Prospect first-touch,Visit / Prospect,Prospect,Wave 2,0,0,Pain,Troy,17.0,True,"C2 (validated universe, routes v2)"
2026-09-28,W9,Coty,C-R20,First pass,8,Corewell Health Internal Medicine - Troy,Prospect first-touch,Visit / Prospect,Prospect,Wave 2,0,0,PCP,Troy,36.0,True,"C2 (validated universe, routes v2)"
2026-09-28,W9,Coty,C-R20,First pass,9,Mathews Medical Center,Prospect first-touch,Visit / Prospect,Prospect,Wave 2,0,0,Orthopedic,Troy,15.0,True,"C2 (validated universe, routes v2)"
2026-09-28,W9,Coty,C-R20,First pass,10,"John Joseph MD,",Prospect first-touch,Visit / Prospect,Prospect,Wave 2,0,0,PCP,Troy,17.0,True,"C2 (validated universe, routes v2)"
2026-09-28,W9,Jasmine,J-R01,Cadence revisit,1,Corwell health orthopedics Canton,Convert to repeat,One Spine Patient,Tier 1,Wave 1,1,1,Orthopedic,Canton,44.0,False,"C2 (validated universe, routes v2)"
2026-09-28,W9,Jasmine,J-R01,Cadence revisit,2,CANTON FAMILY HEALTH LLC,Protect,Repeat Spine Referrer,Tier 1,Wave 1,4,6,PCP,CANTON,10.0,False,"C2 (validated universe, routes v2)"
2026-09-28,W9,Jasmine,J-R01,Cadence revisit,3,Comprehensive Healthcare Associates and Prevention Medicine,Protect,Repeat Spine Referrer,Tier 1,Wave 1,6,24,PCP,Livonia,7.0,False,"C2 (validated universe, routes v2)"
2026-09-28,W9,Jasmine,J-R02,Cadence revisit,1,Village Medical - Novi,Ortho cross-sell,Ortho Referrer,Tier 2,Wave 2,0,3,Pain,Novi,23.0,False,"C2 (validated universe, routes v2)"
2026-09-28,W9,Jasmine,J-R02,Cadence revisit,2,WEST OAKLAND INTERNISTS,Ortho cross-sell,Ortho Referrer,Tier 2,Wave 2,0,7,PCP,NOVI,6.0,False,"C2 (validated universe, routes v2)"
2026-09-28,W9,Jasmine,J-R03,Cadence revisit,1,Corewell Health Wayne Hospital Internal Medicine - Canton,Ortho cross-sell,Ortho Referrer,Tier 2,Wave 2,0,5,PCP,CANTON,14.0,False,"C2 (validated universe, routes v2)"
2026-09-28,W9,Jasmine,J-R03,Cadence revisit,2,CANTON FOOT & Ankle SPECIALISTS,Ortho cross-sell,Ortho Referrer,Tier 2,Wave 2,0,1,Podiatry,Canton,182.0,False,"C2 (validated universe, routes v2)"
2026-09-28,W9,Jasmine,J-R06,Cadence revisit,1,"MEDICAL GROUP PRACTICE, PC (Olympia health)",Ortho cross-sell,Ortho Referrer,Tier 2,Wave 2,0,1,PCP,LIVONIA,135.0,False,"C2 (validated universe, routes v2)"
2026-09-28,W9,Jasmine,J-R08,Cadence revisit,1,Tri County Neurology,Ortho cross-sell,Ortho Referrer,Tier 2,Wave 2,0,1,Neurology,Eastpointe,65.0,False,"C2 (validated universe, routes v2)"
2026-09-28,W9,Jasmine,J-R08,Cadence revisit,2,Dedicated Senior Medical Center - Warren,Ortho cross-sell,Ortho Referrer,Tier 2,Wave 2,0,6,Orthopedic,Warren,21.0,False,"C2 (validated universe, routes v2)"
2026-09-28,W9,Jasmine,J-R09,Cadence revisit,1,"DEARBORN FAMILY CLINIC, PC",Convert to repeat,One Spine Patient,Tier 1,Wave 1,1,3,Orthopedic,Dearborn,87.0,False,"C2 (validated universe, routes v2)"
2026-09-28,W9,Jasmine,J-R09,Cadence revisit,2,PelHam Primary Care,Convert to repeat,One Spine Patient,Tier 1,Wave 1,1,1,PCP,Dearborn,71.0,False,"C2 (validated universe, routes v2)"
2026-09-28,W9,Jasmine,J-R10,Cadence revisit,1,Frank Lanzilote DO-Family Practice,Protect,Repeat Spine Referrer,Tier 1,Wave 1,2,23,PCP,Detroit,56.0,False,"C2 (validated universe, routes v2)"
2026-09-28,W9,Jasmine,J-R12,Cadence revisit,1,Grand River Medical Associates,Protect,Repeat Spine Referrer,Tier 1,Wave 1,2,2,PCP,New Hudson,93.0,False,"C2 (validated universe, routes v2)"
2026-09-28,W9,Jasmine,J-R15,Cadence revisit,1,Roberts Orthopedic Services,Convert to repeat,One Spine Patient,Tier 1,Wave 1,1,1,Orthopedic,Southfield,16.0,False,"C2 (validated universe, routes v2)"
2026-09-28,W9,Jasmine,J-R15,Cadence revisit,1,SOUTHFIELD URGENT CARE,Cross-sell (other service),Other Patient Referrer,Tier 3,Wave 2,0,1,Urgent Care,SOUTHFIELD,17.0,False,"C2 (validated universe, routes v2)"
2026-09-28,W9,Jasmine,J-R15,Cadence revisit,2,DEDICATED SENIOR MEDICAL CENTER - Southfield,Cross-sell (other service),Other Patient Referrer,Tier 3,Wave 2,0,2,Orthopedic,Southfield,21.0,False,"C2 (validated universe, routes v2)"
2026-09-28,W9,Jasmine,J-R16,Cadence revisit,1,Lakes Urgent Care - Livonia,Convert to repeat,One Spine Patient,Tier 1,Wave 1,1,32,Urgent Care,Livonia,37.0,False,"C2 (validated universe, routes v2)"
2026-09-28,W9,Jasmine,J-R20,Cadence revisit,1,"TENNY INTERNAL MEDICINE, PLLC",Convert to repeat,One Spine Patient,Tier 1,Wave 1,1,3,PCP,DEARBORN,104.0,False,"C2 (validated universe, routes v2)"
2026-09-28,W9,Kristen,K-R01,Cadence revisit,1,Mike Morse Law Firm,Protect,Repeat Spine Referrer,Tier 1,Wave 1,75,94,Attorney / Legal,Southfield,22.0,False,"C2 (validated universe, routes v2)"
2026-09-28,W9,Kristen,K-R01,Cadence revisit,2,Christensen Law,Convert to repeat,One Spine Patient,Tier 1,Wave 2,1,1,Attorney / Legal,Southfield,121.0,False,"C2 (validated universe, routes v2)"
2026-09-28,W9,Kristen,K-R01,Cadence revisit,3,Legacy Family Care,Convert to repeat,One Spine Patient,Tier 1,Wave 2,1,1,PCP,Farmington Hills,66.0,False,"C2 (validated universe, routes v2)"
2026-09-28,W9,Kristen,K-R01,Cadence revisit,4,Powers Family Medicine,Protect,Repeat Spine Referrer,Tier 1,Wave 1,2,3,PCP,Farmington Hills,64.0,False,"C2 (validated universe, routes v2)"
2026-09-28,W9,Kristen,K-R01,Cadence revisit,5,Village Medical Farmington,Protect,Repeat Spine Referrer,Tier 1,Wave 1,2,4,PCP,Farmington,66.0,False,"C2 (validated universe, routes v2)"
2026-09-28,W9,Kristen,K-R01,Cadence revisit,6,SHEIKH MEDICAL CENTER,Convert to repeat,One Spine Patient,Tier 1,Wave 2,1,2,PCP,FARMINGTON,66.0,False,"C2 (validated universe, routes v2)"
2026-09-28,W9,Kristen,K-R01,Cadence revisit,7,Triumph chiropractic,Protect,Repeat Spine Referrer,Tier 1,Wave 1,2,2,Other / Verify,Livonia,17.0,False,"C2 (validated universe, routes v2)"
2026-09-28,W9,Kristen,K-R01,Cadence revisit,8,Beaumont Medical Center - Redford,Protect,Repeat Spine Referrer,Tier 1,Wave 1,3,23,PCP,Redford Charter Township,76.0,False,"C2 (validated universe, routes v2)"
2026-09-28,W9,Kristen,K-R04,Cadence revisit,1,DMC Orthopedics - Commerce Township,Protect,Repeat Spine Referrer,Tier 1,Wave 1,3,3,Orthopedic,,9.0,False,"C2 (validated universe, routes v2)"
2026-09-28,W9,Kristen,K-R04,Cadence revisit,2,CoreMed - Commerce,Convert to repeat,One Spine Patient,Tier 1,Wave 2,1,1,PCP,,51.0,False,"C2 (validated universe, routes v2)"
2026-09-28,W9,Kristen,K-R04,Cadence revisit,3,IHA UNION LAKE PEDIATRICS,Convert to repeat,One Spine Patient,Tier 1,Wave 2,1,1,Pediatrics,COMMERCE TOWNSHIP,51.0,False,"C2 (validated universe, routes v2)"
2026-09-28,W9,Kristen,K-R04,Cadence revisit,4,Rodnick Chiropractic,Convert to repeat,One Spine Patient,Tier 1,Wave 2,1,1,Chiropractor,Commerce Charter Township,51.0,False,"C2 (validated universe, routes v2)"
